,video_id,Transcription,Date,Length,Original Comparison,headline_sim,abstract_sim,leadpara_sim,top_cosine_sim,top_headline,top_headline_fromtype,top_cosine_sim_keywords,top_headline_keywords,transcript_keywords,top_nyt_article_keywords
147,6900348520327351558," We're home for Thanksgiving, y'all. And our parents are real happy to see us. So they're gonna treat us like queens. This may be their house. But for the next four days, we bout to run this bitch.",2020-11-28,38,nyt,0.3373602,0.3432562,0.39906806,0.39906806,College Football Changes Thanksgiving Traditions Amid Pandemic,lead_paragraph,0.437511,Here’s What the Thanksgiving Parade Looked Like in Pandemic New York,"we're home thanksgiving, y'all. parents real happy see us. they're gonna treat us like queens. may house. next four days, bout run bitch.",coronavirus 2019 ncov parades thanksgiving day macy inc new york city quarantine life culture here’s what thanksgiving parade looked like pandemic new york
148,7299244818029481262," Baby if your love is in trouble When you know, you know When you know, you know It kinda makes me laugh Running down that path when you could just go home Cause when you know, you know When you own your own",2023-11-08,43,nyt,0.36144838,0.38021192,0.38021192,0.38021192,Parents Are People,abstract,0.25017715,"Quotation of the Day: In Arizona, New Shot at Finding the Truth About Love","baby love trouble know, know know, know kinda makes laugh running path could go home cause know, know","quotation day: in arizona, new shot finding truth about love"
149,7290960634265521454, This is the day in my life where at war edition after hearing that there was a major lack of gluten-free celiac safe food at army bases across the country We got together with a gluten-free bakery in jerusalem to make sure those soldiers got fed on our way to the bakery the city of jerusalem felt eerie and empty we immediately started baking breads cookies and cake I am in the twilight zone. I have to be I I got to be in the twilight zone because there's no way that I am looking at a person literally,2023-10-17,99,nyt,0.30389348,0.336872,0.42619443,0.42619443,"For Hostages’ Families, an ‘Endless Loop of Hope and Despair’",lead_paragraph,0.40366554,"Food Aid Sustains Quake-Hit Villages in Morocco, for Now",day life war edition hearing major lack gluten-free celiac safe food army bases across country got together gluten-free bakery jerusalem make sure soldiers got fed way bakery city jerusalem felt eerie empty immediately started baking breads cookies cake twilight zone. got twilight zone there's way looking person literally,"earthquakes cooking cookbooks food world central kitchen atlas mountains morocco vis photo food aid sustains quake-hit villages morocco, now"
150,7275800883210816814," This is Woody Allen's stepdaughter. This is Woody Allen's wife. This is Woody Allen getting a standing ovation a couple days ago. These are protesters at the same event because why is this man still getting invited to things? And the people that try to defend Woody Allen like, oh my god the woke media is ruining all of the good art. This is Woody Allen's stepdaughter and this is Woody Allen's wife. This isn't woke media propaganda. This is gross.",2023-09-06,81,nyt,0.5225513,0.37057555,0.47449434,0.5225513,Woody Allen Finds a Decidedly Mixed Reception at the Venice Film Festival,headline,0.52930063,Woody Allen Finds a Decidedly Mixed Reception at the Venice Film Festival,"woody allen's stepdaughter. woody allen's wife. woody allen getting standing ovation couple days ago. protesters event man still getting invited things? people try defend woody allen like, oh god woke media ruining good art. woody allen's stepdaughter woody allen's wife. woke media propaganda. gross.",allen woody movies coup de chance movie venice international film festival sex crimes child abuse neglect farrow malone dylan demonstrations protests riots woody allen finds decidedly mixed reception venice film festival
151,7298794397313895722," This is performance, this is all self-defense I thought you had the sense to see through that Was I too proud with you? Was I too cold and forbidding? And you chose to roll over me Are you kidding me? Pulling me all trapped in this veil",2023-11-07,47,nyt,0.24598432,0.21943504,0.34347388,0.34347388,A Knock at the Door,lead_paragraph,0.25180495,Taking Note as Dance Reflections Takes a Pause,"performance, self-defense thought sense see proud you? cold forbidding? chose roll kidding me? pulling trapped veil",dancing la horde dance group vienne gisele charmatz boris chamblas dimitri ouramdane rachid taking note dance reflections takes pause
152,7290729676828413214," Junk! Ugly, worthless junk! Do you have an address? Oh yeah, I saw it on the way in. I think there's someone in the house. Wait! I think there's someone in the house! I think they're downstairs. I think they're coming downstairs! I'll call you back!",2023-10-16,46,nyt,0.30642146,0.27246457,0.3112571,0.3112571,The Landlords of Social Media Seem Happy to Play the Villain,lead_paragraph,0.30035108,A Washington State Condo That’s All About the Art,"junk! ugly, worthless junk! address? oh yeah, saw way in. think there's someone house. wait! think there's someone house! think they're downstairs. think they're coming downstairs! i'll call back!",real estate housing residential interior design furnishings home repairs improvements restoration renovation tacoma wash a washington state condo that’s all about art
153,7265064048465693995," I used to float, now I just fall down I used to know, I'm not sure now What I was made for, what was I made for",2023-08-08,27,nyt,0.28199297,0.24722387,0.28386205,0.28386205,This Isn’t Barbie’s First Time Onscreen: She’s Been a Movie Star for Decades,lead_paragraph,0.19196045,The Best Pickleball Paddles,"used float, fall used know, i'm sure made for, made",the best pickleball paddles
154,7303545476190768430," You dated the brutal dictator of Nicaragua? And she goes, he wasn't the brutal dictator of Nicaragua when I was dating him.",2023-11-20,22,nyt,0.27600843,0.36030883,0.35041475,0.36030883,"Joan Jara, Who Found Justice for Husband Slain After Coup, Dies at 96",abstract,0.41975942,"Joan Jara, Who Found Justice for Husband Slain After Coup, Dies at 96","dated brutal dictator nicaragua? goes, brutal dictator nicaragua dating him.","jara joan deaths obituaries dancing coups d etat attempted coups d etat torture allende salvador barrientos pedro pablo jara victor pinochet ugarte augusto chile london england joan jara, who found justice husband slain after coup, dies"
155,7298749335502605601," Did you know the Empress Elizabeth of Austria, known as Sisi, could be quite wild? She's famous for her beauty, her incredibly tiny waist and her luscious, luscious chestnut hair. She's also famous for her bags of depression and her eating disorders. And so to cope with these issues and to deal with her struggles through life, she did a few things that were considered highly unusual and indeed wild for women of the 19th century. For example, she smoked loads.",2023-11-07,81,hashtag,0.24098763,0.35952228,0.4636214,0.4636214,What We Learned From Barbra Streisand’s Memoir,lead_paragraph,0.37817574,"Robbin Bain, Pageant Winner and ‘Today Girl,’ Is Dead at 87","know empress elizabeth austria, known sisi, could quite wild? famous beauty, incredibly tiny waist luscious, luscious chestnut hair. also famous bags depression eating disorders. cope issues deal struggles life, things considered highly unusual indeed wild women th century. example, smoked loads.","bain robbin deaths obituaries television today tv program women girls fashion apparel models professional advertising marketing beer beauty contests robbin bain, pageant winner ‘today girl,’ is dead"
156,7295184436683935006," In girl world, Halloween is the one night a year when a girl can dress like a total slut and no other girls can say anything about it.",2023-10-28,28,nyt,0.38172534,0.40326035,0.42175552,0.42175552,Why Modern Micromanagement of Kids Is Spooky,lead_paragraph,0.3990054,Taylor Swift’s ‘“Slut!”’ and the Evolution of a Pop Star Feminist,"girl world, halloween one night year girl dress like total slut girls say anything it.",pop rock music women girls swift taylor 1989 taylor version album 1989 album slut song taylor swift’s ‘“slut!”’ evolution pop star feminist
